Amount Requested,Application Date,Loan Title,Zip Code,State,DTI,EmpLenY,Approved
1000.0,2017-11-02,Credit card refinancing,820xx,WY,5.61,0.5,0
10000.0,2017-11-02,Credit card refinancing,826xx,WY,14.32,0.5,0
19000.0,2017-11-02,Debt consolidation,829xx,WY,16.57,0.5,0
6000.0,2017-11-03,Car financing,365xx,AL,3.19,0.5,0
15000.0,2017-11-03,Debt consolidation,727xx,AR,50.46,0.5,0
15500.0,2017-11-03,Car financing,729xx,AR,100.0,0.5,0
26000.0,2017-11-03,Debt consolidation,729xx,AR,42.01,0.5,0
13000.0,2017-11-03,Other,853xx,AZ,100.0,0.5,0
1000.0,2017-11-03,Other,853xx,AZ,19.05,0.5,0
17000.0,2017-11-03,Credit card refinancing,853xx,AZ,55.99,0.5,0
5000.0,2017-11-03,Debt consolidation,860xx,AZ,33.42,0.5,0
15000.0,2017-11-03,Other,905xx,CA,20.88,0.5,0
10000.0,2017-11-03,Debt consolidation,908xx,CA,30.54,0.5,0
12000.0,2017-11-03,Major purchase,920xx,CA,24.71,0.5,0
4000.0,2017-11-03,Other,922xx,CA,100.0,0.5,0
5000.0,2017-11-03,Debt consolidation,923xx,CA,100.0,0.5,0
25000.0,2017-11-03,Credit card refinancing,925xx,CA,11.36,0.5,0
5000.0,2017-11-03,Debt consolidation,925xx,CA,100.0,0.5,0
3000.0,2017-11-03,Other,927xx,CA,42.7,0.5,0
5500.0,2017-11-03,Debt consolidation,928xx,CA,13.4,0.5,0
11475.0,2017-11-03,Car financing,932xx,CA,100.0,0.5,0
2000.0,2017-11-03,Debt consolidation,934xx,CA,8.27,0.5,0
35000.0,2017-11-03,Other,940xx,CA,94.72,0.5,0
6000.0,2017-11-03,Debt consolidation,945xx,CA,17.49,0.5,0
10000.0,2017-11-03,Debt consolidation,946xx,CA,95.91,0.5,0
7450.0,2017-11-03,Car financing,951xx,CA,100.0,1.0,0
12650.0,2017-11-03,Car financing,953xx,CA,100.0,0.5,0
1000.0,2017-11-03,Debt consolidation,959xx,CA,4.5,0.5,0
35000.0,2017-11-03,Debt consolidation,801xx,CO,5.94,0.5,0
1000.0,2017-11-03,Other,807xx,CO,6.24,0.5,0
25000.0,2017-11-03,Debt consolidation,065xx,CT,20.49,0.5,0
1500.0,2017-11-03,Other,197xx,DE,0.0,0.5,0
10000.0,2017-11-03,Other,327xx,FL,6.28,0.5,0
3000.0,2017-11-03,Car financing,327xx,FL,4.78,0.5,0
2000.0,2017-11-03,Debt consolidation,327xx,FL,43.67,0.5,0
23000.0,2017-11-03,Credit card refinancing,328xx,FL,20.84,10.0,0
10000.0,2017-11-03,Other,328xx,FL,2.61,0.5,0
6000.0,2017-11-03,Debt consolidation,329xx,FL,26.59,0.5,0
15000.0,2017-11-03,Other,330xx,FL,42.6,0.5,0
10000.0,2017-11-03,Credit card refinancing,330xx,FL,55.27,0.5,0
5000.0,2017-11-03,Major purchase,331xx,FL,1.68,7.0,0
10000.0,2017-11-03,Debt consolidation,331xx,FL,46.26,0.5,0
15000.0,2017-11-03,Debt consolidation,331xx,FL,1.16,0.5,0
8000.0,2017-11-03,Home improvement,334xx,FL,34.52,0.5,0
5000.0,2017-11-03,Other,334xx,FL,10.58,0.5,0
20000.0,2017-11-03,Other,334xx,FL,1.27,0.5,0
4000.0,2017-11-03,Major purchase,335xx,FL,32.48,0.5,0
3000.0,2017-11-03,Debt consolidation,337xx,FL,24.89,0.5,0
10000.0,2017-11-03,Debt consolidation,347xx,FL,6.79,0.5,0
2000.0,2017-11-03,Debt consolidation,300xx,GA,10.59,0.5,0
5000.0,2017-11-03,Other,303xx,GA,11.32,0.5,0
35000.0,2017-11-03,Debt consolidation,303xx,GA,70.29,0.5,0
20000.0,2017-11-03,Debt consolidation,303xx,GA,53.62,0.5,0
5000.0,2017-11-03,Home buying,305xx,GA,18.67,0.5,0
15000.0,2017-11-03,Business,307xx,GA,0.0,0.5,0
10000.0,2017-11-03,Credit card refinancing,308xx,GA,6.11,0.5,0
10000.0,2017-11-03,Debt consolidation,967xx,HI,5.09,0.5,0
5000.0,2017-11-03,Debt consolidation,968xx,HI,-1.0,0.5,0
30000.0,2017-11-03,Debt consolidation,836xx,ID,100.0,0.5,0
25000.0,2017-11-03,Other,837xx,ID,32.87,0.5,0
1200.0,2017-11-03,Debt consolidation,838xx,ID,16.39,0.5,0
4000.0,2017-11-03,Debt consolidation,600xx,IL,12.13,0.5,0
150000.0,2017-11-03,Business Loan,600xx,IL,-1.0,0.5,0
20000.0,2017-11-03,Debt consolidation,606xx,IL,44.31,0.5,0
1000.0,2017-11-03,Other,606xx,IL,13.19,0.5,0
40000.0,2017-11-03,Other,606xx,IL,26.51,0.5,0
35000.0,2017-11-03,Debt consolidation,606xx,IL,36.5,0.5,0
10000.0,2017-11-03,Home buying,611xx,IL,2.91,0.5,0
1000.0,2017-11-03,Other,616xx,IL,14.6,0.5,0
14000.0,2017-11-03,Debt consolidation,624xx,IL,22.69,0.5,0
8000.0,2017-11-03,Credit card refinancing,460xx,IN,37.1,0.5,0
5000.0,2017-11-03,Other,466xx,IN,25.2,0.5,0
10000.0,2017-11-03,Credit card refinancing,468xx,IN,49.9,0.5,0
35000.0,2017-11-03,Debt consolidation,473xx,IN,36.97,0.5,0
14000.0,2017-11-03,Debt consolidation,665xx,KS,69.29,0.5,0
5000.0,2017-11-03,Debt consolidation,665xx,KS,10.94,0.5,0
3000.0,2017-11-03,Debt consolidation,420xx,KY,3.74,0.5,0
6000.0,2017-11-03,Moving and relocation,714xx,LA,25.12,0.5,0
1000.0,2017-11-03,Debt consolidation,019xx,MA,0.5,0.5,0
10000.0,2017-11-03,debt_consolidation,023xx,MA,7.54,0.5,0
10000.0,2017-11-03,Debt consolidation,023xx,MA,22.91,0.5,0
10000.0,2017-11-03,Home buying,025xx,MA,36.81,0.5,0
35000.0,2017-11-03,Debt consolidation,206xx,MD,144.31,0.5,0
31000.0,2017-11-03,Debt consolidation,209xx,MD,27.72,0.5,0
7000.0,2017-11-03,Medical expenses,217xx,MD,100.0,0.5,0
2500.0,2017-11-03,Debt consolidation,483xx,MI,174.52,0.5,0
1000.0,2017-11-03,Moving and relocation,495xx,MI,20.27,0.5,0
15000.0,2017-11-03,Other,553xx,MN,0.6,0.5,0
20000.0,2017-11-03,Credit card refinancing,630xx,MO,52.22,0.5,0
8000.0,2017-11-03,Debt consolidation,633xx,MO,40.64,0.5,0
7000.0,2017-11-03,Debt consolidation,637xx,MO,41.05,0.5,0
1000.0,2017-11-03,Medical expenses,658xx,MO,40.59,0.5,0
20000.0,2017-11-03,Debt consolidation,395xx,MS,12.02,0.5,0
25000.0,2017-11-03,Debt consolidation,395xx,MS,24.13,0.5,0
12000.0,2017-11-03,Home improvement,275xx,NC,10.72,0.5,0
10000.0,2017-11-03,Debt consolidation,275xx,NC,684.44,0.5,0
2000.0,2017-11-03,Major purchase,278xx,NC,14.25,0.5,0
20000.0,2017-11-03,Car financing,284xx,NC,11.95,0.5,0
3000.0,2017-11-03,Credit card refinancing,284xx,NC,29.6,0.5,0
1500.0,2017-11-03,Medical expenses,287xx,NC,2.25,0.5,0
1000.0,2017-11-03,Medical expenses,681xx,NE,15.14,0.5,0
10000.0,2017-11-03,Debt consolidation,070xx,NJ,100.0,0.5,0
10000.0,2017-11-03,Credit card refinancing,070xx,NJ,18.45,0.5,0
23050.0,2017-11-03,Credit card refinancing,073xx,NJ,16.26,0.5,0
8000.0,2017-11-03,Medical expenses,875xx,NM,100.0,0.5,0
1000.0,2017-11-03,Credit card refinancing,891xx,NV,162.96,0.5,0
10000.0,2017-11-03,Credit card refinancing,105xx,NY,12.57,0.5,0
10000.0,2017-11-03,Medical expenses,115xx,NY,2.06,0.5,0
7000.0,2017-11-03,Debt consolidation,115xx,NY,0.94,0.5,0
20000.0,2017-11-03,Debt consolidation,116xx,NY,100.0,0.5,0
1450.0,2017-11-03,Credit card refinancing,128xx,NY,36.6,0.5,0
10000.0,2017-11-03,Debt consolidation,145xx,NY,3.46,4.0,0
1000.0,2017-11-03,Other,432xx,OH,33.24,0.5,0
20000.0,2017-11-03,Debt consolidation,440xx,OH,18.34,0.5,0
1000.0,2017-11-03,Home improvement,452xx,OH,13.23,0.5,0
3500.0,2017-11-03,Medical expenses,454xx,OH,0.71,0.5,0
40000.0,2017-11-03,Debt consolidation,972xx,OR,11.93,0.5,0
10000.0,2017-11-03,Credit card refinancing,973xx,OR,53.0,0.5,0
25000.0,2017-11-03,Vacation,978xx,OR,24.67,0.5,0
8000.0,2017-11-03,Debt consolidation,156xx,PA,41.13,0.5,0
10000.0,2017-11-03,Other,165xx,PA,0.0,0.5,0
5000.0,2017-11-03,other,166xx,PA,0.43,6.0,0
6000.0,2017-11-03,Debt consolidation,175xx,PA,18.37,0.5,0
32000.0,2017-11-03,Other,178xx,PA,21.83,0.5,0
3000.0,2017-11-03,Car financing,190xx,PA,52.33,0.5,0
3000.0,2017-11-03,Other,191xx,PA,354.0,0.5,0
1000.0,2017-11-03,Other,196xx,PA,3.35,0.5,0
10000.0,2017-11-03,Other,294xx,SC,16.94,0.5,0
23000.0,2017-11-03,Car financing,299xx,SC,100.0,0.5,0
7000.0,2017-11-03,Debt consolidation,370xx,TN,25.33,0.5,0
3000.0,2017-11-03,Debt consolidation,371xx,TN,15.32,0.5,0
12000.0,2017-11-03,Debt consolidation,380xx,TN,27.14,0.5,0
25000.0,2017-11-03,Business,750xx,TX,5.02,0.5,0
1000.0,2017-11-03,Car financing,750xx,TX,1.94,0.5,0
25000.0,2017-11-03,Credit card refinancing,750xx,TX,26.43,0.5,0
21000.0,2017-11-03,Debt consolidation,752xx,TX,45.5,0.5,0
4000.0,2017-11-03,Other,752xx,TX,20.24,0.5,0
20000.0,2017-11-03,Medical expenses,752xx,TX,8.4,0.5,0
5000.0,2017-11-03,Debt consolidation,757xx,TX,11.42,0.5,0
10000.0,2017-11-03,Business,765xx,TX,20.39,0.5,0
5000.0,2017-11-03,Debt consolidation,765xx,TX,49.92,0.5,0
2650.0,2017-11-03,Credit card refinancing,766xx,TX,33.27,0.5,0
1000.0,2017-11-03,Other,774xx,TX,3.54,0.5,0
40000.0,2017-11-03,Credit card refinancing,782xx,TX,23.04,0.5,0
2000.0,2017-11-03,Other,782xx,TX,3.58,0.5,0
5000.0,2017-11-03,Debt consolidation,782xx,TX,8.44,0.5,0
2000.0,2017-11-03,Other,785xx,TX,9.07,0.5,0
1000.0,2017-11-03,Other,840xx,UT,13.3,0.5,0
15000.0,2017-11-03,Credit card refinancing,840xx,UT,24.44,0.5,0
25350.0,2017-11-03,Car financing,843xx,UT,100.0,10.0,0
3500.0,2017-11-03,Other,221xx,VA,16.99,0.5,0
3000.0,2017-11-03,Major purchase,238xx,VA,0.53,0.5,0
10000.0,2017-11-03,Debt consolidation,981xx,WA,24.89,0.5,0
4000.0,2017-11-03,Debt consolidation,982xx,WA,5.27,0.5,0
5000.0,2017-11-03,Home improvement,984xx,WA,28.2,0.5,0
20000.0,2017-11-03,Debt consolidation,984xx,WA,100.0,0.5,0
5000.0,2017-11-03,Medical expenses,984xx,WA,18.4,0.5,0
2000.0,2017-11-04,Car financing,366xx,AL,9.47,0.5,0
10000.0,2017-11-04,Debt consolidation,719xx,AR,100.0,0.5,0
25000.0,2017-11-04,Debt consolidation,853xx,AZ,42.0,0.5,0
7000.0,2017-11-04,Credit card refinancing,857xx,AZ,54.58,0.5,0
8000.0,2017-11-04,Other,900xx,CA,14.26,0.5,0
7000.0,2017-11-04,Credit card refinancing,900xx,CA,18.65,0.5,0
35000.0,2017-11-04,Debt consolidation,900xx,CA,100.0,0.5,0
25000.0,2017-11-04,Debt consolidation,913xx,CA,100.0,0.5,0
25000.0,2017-11-04,Debt consolidation,913xx,CA,8.68,0.5,0
5000.0,2017-11-04,Other,913xx,CA,17.5,0.5,0
35000.0,2017-11-04,Debt consolidation,920xx,CA,29.22,0.5,0
10000.0,2017-11-04,Debt consolidation,926xx,CA,9.56,0.5,0
10000.0,2017-11-04,Other,935xx,CA,2.79,0.5,0
11675.0,2017-11-04,Car financing,936xx,CA,100.0,0.5,0
4000.0,2017-11-04,Debt consolidation,939xx,CA,100.0,0.5,0
11700.0,2017-11-04,Credit card refinancing,945xx,CA,6.92,2.0,0
6000.0,2017-11-04,Debt consolidation,951xx,CA,6.95,0.5,0
2500.0,2017-11-04,Other,061xx,CT,11.71,0.5,0
10000.0,2017-11-04,Business,063xx,CT,36.99,0.5,0
3500.0,2017-11-04,Car financing,064xx,CT,7.01,0.5,0
15000.0,2017-11-04,Credit card refinancing,068xx,CT,30.56,0.5,0
8500.0,2017-11-04,Major purchase,320xx,FL,42.51,0.5,0
1000.0,2017-11-04,Other,325xx,FL,52.85,0.5,0
2500.0,2017-11-04,Other,328xx,FL,15.48,0.5,0
40000.0,2017-11-04,Debt consolidation,330xx,FL,4.42,0.5,0
40000.0,2017-11-04,Business,331xx,FL,0.72,0.5,0
35000.0,2017-11-04,Home buying,337xx,FL,25.44,0.5,0
5000.0,2017-11-04,Debt consolidation,341xx,FL,36.16,0.5,0
10000.0,2017-11-04,Other,341xx,FL,0.0,0.5,0
6500.0,2017-11-04,Debt consolidation,346xx,FL,27.86,0.5,0
4000.0,2017-11-04,Other,300xx,GA,62.97,0.5,0
10000.0,2017-11-04,Credit card refinancing,301xx,GA,30.95,0.5,0
1000.0,2017-11-04,Other,301xx,GA,0.46,0.5,0
10325.0,2017-11-04,Car financing,302xx,GA,100.0,0.5,0
10000.0,2017-11-04,debt_consolidation,398xx,GA,39.65,0.5,0
25000.0,2017-11-04,Debt consolidation,836xx,ID,28.98,0.5,0
30000.0,2017-11-04,Debt consolidation,604xx,IL,402.5,0.5,0
15000.0,2017-11-04,Debt consolidation,605xx,IL,9.59,0.5,0
220000.0,2017-11-04,Business Loan,607xx,IL,-1.0,0.5,0
1400.0,2017-11-04,Other,608xx,IL,40.32,0.5,0
10000.0,2017-11-04,Debt consolidation,461xx,IN,1.95,0.5,0
3000.0,2017-11-04,Other,660xx,KS,18.89,0.5,0
1000.0,2017-11-04,Other,402xx,KY,35.71,0.5,0
25000.0,2017-11-04,Debt consolidation,404xx,KY,100.0,0.5,0
14000.0,2017-11-04,Debt consolidation,712xx,LA,11.66,0.5,0
7000.0,2017-11-04,Major purchase,012xx,MA,20.88,0.5,0
10000.0,2017-11-04,Other,013xx,MA,18.74,1.0,0
1000.0,2017-11-04,other,025xx,MA,2.78,0.5,0
8000.0,2017-11-04,Credit card refinancing,207xx,MD,20.93,0.5,0
8000.0,2017-11-04,Other,208xx,MD,5.48,0.5,0
1500.0,2017-11-04,Other,212xx,MD,19.78,8.0,0
4000.0,2017-11-04,Credit card refinancing,485xx,MI,18.46,0.5,0
1500.0,2017-11-04,Other,486xx,MI,16.05,0.5,0
1000.0,2017-11-04,Other,554xx,MN,42.25,0.5,0
15000.0,2017-11-04,Debt consolidation,631xx,MO,9.85,0.5,0
35000.0,2017-11-04,Debt consolidation,644xx,MO,25.29,0.5,0
20000.0,2017-11-04,Home improvement,278xx,NC,23.36,0.5,0
1000.0,2017-11-04,Other,284xx,NC,0.0,0.5,0
4500.0,2017-11-04,Other,284xx,NC,0.0,0.5,0
3000.0,2017-11-04,Debt consolidation,685xx,NE,14.47,0.5,0
10000.0,2017-11-04,Debt consolidation,076xx,NJ,9.32,0.5,0
5000.0,2017-11-04,Credit card refinancing,081xx,NJ,8.64,0.5,0
4000.0,2017-11-04,Debt consolidation,890xx,NV,47.58,0.5,0
9000.0,2017-11-04,Major purchase,891xx,NV,14.78,0.5,0
15000.0,2017-11-04,Credit card refinancing,891xx,NV,15.03,0.5,0
7000.0,2017-11-04,Other,104xx,NY,37.0,0.5,0
40000.0,2017-11-04,Car financing,104xx,NY,51.79,9.0,0
15000.0,2017-11-04,Other,110xx,NY,14.58,0.5,0
3500.0,2017-11-04,Debt consolidation,113xx,NY,32.34,0.5,0
15000.0,2017-11-04,Debt consolidation,114xx,NY,11.8,0.5,0
1000.0,2017-11-04,Other,432xx,OH,16.56,0.5,0
5250.0,2017-11-04,Debt consolidation,440xx,OH,31.55,0.5,0
25000.0,2017-11-04,Business,448xx,OH,4.92,10.0,0
10000.0,2017-11-04,Moving and relocation,454xx,OH,0.0,0.5,0
1800.0,2017-11-04,Debt consolidation,454xx,OH,6.51,0.5,0
5000.0,2017-11-04,Other,455xx,OH,7.78,0.5,0
15000.0,2017-11-04,Debt consolidation,735xx,OK,255.43,0.5,0
40000.0,2017-11-04,Debt consolidation,744xx,OK,52.56,0.5,0
16000.0,2017-11-04,Debt consolidation,028xx,RI,100.0,0.5,0
15000.0,2017-11-04,Debt consolidation,290xx,SC,100.0,0.5,0
10000.0,2017-11-04,Other,371xx,TN,25.97,0.5,0
10000.0,2017-11-04,Debt consolidation,383xx,TN,0.0,0.5,0
30000.0,2017-11-04,Debt consolidation,750xx,TX,42.14,0.5,0
14500.0,2017-11-04,Credit card refinancing,770xx,TX,16.45,0.5,0
10000.0,2017-11-04,Debt consolidation,770xx,TX,86.67,0.5,0
4000.0,2017-11-04,Home buying,770xx,TX,40.94,0.5,0
8500.0,2017-11-04,Debt consolidation,773xx,TX,4.08,0.5,0
1000.0,2017-11-04,Other,774xx,TX,89.2,0.5,0
35000.0,2017-11-04,Credit card refinancing,774xx,TX,24.46,0.5,0
5000.0,2017-11-04,Other,776xx,TX,9.17,0.5,0
3000.0,2017-11-04,Other,776xx,TX,2.94,0.5,0
1000.0,2017-11-04,Other,782xx,TX,100.0,0.5,0
2000.0,2017-11-04,Vacation,786xx,TX,42.98,0.5,0
15000.0,2017-11-04,Debt consolidation,787xx,TX,23.37,0.5,0
6500.0,2017-11-04,Other,840xx,UT,100.0,0.5,0
2000.0,2017-11-04,Debt consolidation,244xx,VA,46.85,0.5,0
40000.0,2017-11-04,Debt consolidation,984xx,WA,70.43,0.5,0
25000.0,2017-11-05,Debt consolidation,351xx,AL,30.58,0.5,0
8000.0,2017-11-05,Major purchase,727xx,AR,21.92,0.5,0
4000.0,2017-11-05,Other,850xx,AZ,22.92,0.5,0
6000.0,2017-11-05,Major purchase,850xx,AZ,25.5,0.5,0
10000.0,2017-11-05,Other,850xx,AZ,5.2,0.5,0
7000.0,2017-11-05,Medical expenses,850xx,AZ,0.0,0.5,0
30000.0,2017-11-05,Debt consolidation,850xx,AZ,15.43,0.5,0
12250.0,2017-11-05,Debt consolidation,853xx,AZ,49.78,0.5,0
5000.0,2017-11-05,Debt consolidation,856xx,AZ,22.34,0.5,0
27025.0,2017-11-05,Car financing,863xx,AZ,100.0,0.5,0
2500.0,2017-11-05,Other,900xx,CA,19.32,0.5,0
15000.0,2017-11-05,Debt consolidation,913xx,CA,63.66,0.5,0
10000.0,2017-11-05,Debt consolidation,921xx,CA,3.41,0.5,0
15000.0,2017-11-05,Credit card refinancing,922xx,CA,17.67,0.5,0
30000.0,2017-11-05,Debt consolidation,923xx,CA,37.64,0.5,0
19000.0,2017-11-05,Debt consolidation,932xx,CA,20.43,0.5,0
6575.0,2017-11-05,Debt consolidation,806xx,CO,7.66,1.0,0
5000.0,2017-11-05,Car financing,064xx,CT,15.08,0.5,0
30000.0,2017-11-05,Debt consolidation,322xx,FL,100.0,0.5,0
10000.0,2017-11-05,Other,328xx,FL,1.31,0.5,0
20000.0,2017-11-05,Car financing,330xx,FL,35.34,0.5,0
2000.0,2017-11-05,Medical expenses,331xx,FL,15.34,0.5,0
10000.0,2017-11-05,Debt consolidation,331xx,FL,16.21,0.5,0
25000.0,2017-11-05,Debt consolidation,333xx,FL,8.64,0.5,0
6000.0,2017-11-05,Other,333xx,FL,9.12,0.5,0
10000.0,2017-11-05,Home buying,334xx,FL,5.04,0.5,0
5000.0,2017-11-05,Debt consolidation,338xx,FL,17.69,0.5,0
10000.0,2017-11-05,Other,338xx,FL,32.76,0.5,0
10000.0,2017-11-05,Medical expenses,349xx,FL,36.33,0.5,0
5000.0,2017-11-05,Debt consolidation,310xx,GA,38.13,0.5,0
25000.0,2017-11-05,Debt consolidation,968xx,HI,26.74,0.5,0
40000.0,2017-11-05,Home improvement,600xx,IL,28.82,0.5,0
5000.0,2017-11-05,Debt consolidation,601xx,IL,11.6,0.5,0
40000.0,2017-11-05,Debt consolidation,612xx,IL,28.35,0.5,0
11000.0,2017-11-05,Debt consolidation,627xx,IL,12.39,7.0,0
2000.0,2017-11-05,Home buying,462xx,IN,100.0,0.5,0
5000.0,2017-11-05,Other,402xx,KY,22.4,0.5,0
15000.0,2017-11-05,Debt consolidation,701xx,LA,44.94,0.5,0
10000.0,2017-11-05,Other,714xx,LA,19.55,0.5,0
1000.0,2017-11-05,Home buying,010xx,MA,30.22,0.5,0
2500.0,2017-11-05,Other,011xx,MA,2.5,0.5,0
8000.0,2017-11-05,Debt consolidation,018xx,MA,7.02,0.5,0
30000.0,2017-11-05,Car financing,018xx,MA,100.0,0.5,0
5000.0,2017-11-05,Debt consolidation,019xx,MA,59.19,0.5,0
1000.0,2017-11-05,Other,023xx,MA,0.0,0.5,0
7500.0,2017-11-05,Debt consolidation,206xx,MD,3.15,0.5,0
25000.0,2017-11-05,Debt consolidation,206xx,MD,24.53,0.5,0
15000.0,2017-11-05,debt_consolidation,211xx,MD,23.3,0.5,0
2000.0,2017-11-05,Home buying,480xx,MI,0.56,0.5,0
25000.0,2017-11-05,Credit card refinancing,480xx,MI,10.06,0.5,0
20000.0,2017-11-05,Credit card refinancing,481xx,MI,39.02,0.5,0
2000.0,2017-11-05,Home improvement,483xx,MI,5.3,0.5,0
5000.0,2017-11-05,Debt consolidation,493xx,MI,100.8,0.5,0
10000.0,2017-11-05,Debt consolidation,553xx,MN,21.27,0.5,0
50000.0,2017-11-05,Business Loan,554xx,MN,-1.0,0.5,0
15000.0,2017-11-05,Car financing,631xx,MO,5.17,0.5,0
15000.0,2017-11-05,Debt consolidation,394xx,MS,57.13,0.5,0
16150.0,2017-11-05,Car financing,278xx,NC,100.0,0.5,0
10000.0,2017-11-05,Debt consolidation,685xx,NE,7.74,0.5,0
6000.0,2017-11-05,Other,686xx,NE,0.93,0.5,0
1000.0,2017-11-05,Other,030xx,NH,100.0,0.5,0
3000.0,2017-11-05,Vacation,076xx,NJ,50.51,0.5,0
16500.0,2017-11-05,Other,083xx,NJ,14.25,0.5,0
20000.0,2017-11-05,Debt consolidation,109xx,NY,74.74,0.5,0
2500.0,2017-11-05,Moving and relocation,109xx,NY,19.13,0.5,0
25000.0,2017-11-05,Credit card refinancing,112xx,NY,100.0,0.5,0
10000.0,2017-11-05,Debt consolidation,114xx,NY,4.6,0.5,0
35000.0,2017-11-05,Other,115xx,NY,1.5,0.5,0
25000.0,2017-11-05,Debt consolidation,117xx,NY,26.68,0.5,0
10000.0,2017-11-05,Debt consolidation,119xx,NY,15.47,0.5,0
11000.0,2017-11-05,Debt consolidation,121xx,NY,15.84,0.5,0
1000.0,2017-11-05,Vacation,124xx,NY,100.0,0.5,0
8000.0,2017-11-05,Other,133xx,NY,4.61,0.5,0
11500.0,2017-11-05,Car financing,142xx,NY,100.0,0.5,0
10000.0,2017-11-05,Debt consolidation,737xx,OK,14.48,0.5,0
2000.0,2017-11-05,Moving and relocation,737xx,OK,21.81,0.5,0
1000.0,2017-11-05,Other,153xx,PA,3.25,0.5,0
30000.0,2017-11-05,Credit card refinancing,158xx,PA,21.06,0.5,0
12000.0,2017-11-05,Debt consolidation,029xx,RI,11.31,0.5,0
10000.0,2017-11-05,debt_consolidation,292xx,SC,35.24,0.5,0
3000.0,2017-11-05,Moving and relocation,295xx,SC,100.0,0.5,0
8000.0,2017-11-05,Credit card refinancing,378xx,TN,34.09,0.5,0
4000.0,2017-11-05,debt_consolidation,750xx,TX,22.45,0.5,0
5000.0,2017-11-05,Debt consolidation,750xx,TX,27.75,0.5,0
23000.0,2017-11-05,Major purchase,757xx,TX,9.51,0.5,0
10000.0,2017-11-05,Home buying,758xx,TX,57.31,0.5,0
30000.0,2017-11-05,Car financing,760xx,TX,1.48,0.5,0
10000.0,2017-11-05,Other,761xx,TX,1.35,0.5,0
14000.0,2017-11-05,Debt consolidation,761xx,TX,30.06,2.0,0
11800.0,2017-11-05,Car financing,762xx,TX,100.0,0.5,0
1500.0,2017-11-05,Medical expenses,765xx,TX,32.95,0.5,0
10000.0,2017-11-05,Home improvement,774xx,TX,27.9,0.5,0
15000.0,2017-11-05,Other,776xx,TX,1.78,0.5,0
40000.0,2017-11-05,Credit card refinancing,785xx,TX,31.26,0.5,0
15000.0,2017-11-05,Debt consolidation,786xx,TX,21.36,0.5,0
10000.0,2017-11-05,Other,796xx,TX,17.22,0.5,0
13500.0,2017-11-05,Other,201xx,VA,13.65,0.5,0
5000.0,2017-11-05,Debt consolidation,226xx,VA,6.83,0.5,0
10000.0,2017-11-05,Other,232xx,VA,65.77,0.5,0
8000.0,2017-11-05,Debt consolidation,234xx,VA,6.72,0.5,0
2000.0,2017-11-05,Debt consolidation,237xx,VA,36.77,0.5,0
11500.0,2017-11-05,Car financing,989xx,WA,100.0,0.5,0
8000.0,2017-11-05,Debt consolidation,991xx,WA,25.87,0.5,0
5000.0,2017-11-05,Other,531xx,WI,23.04,0.5,0
2000.0,2017-11-06,Debt consolidation,350xx,AL,7.86,0.5,0
3000.0,2017-11-06,Other,351xx,AL,80.43,0.5,0
2000.0,2017-11-06,Other,354xx,AL,11.78,0.5,0
5000.0,2017-11-06,Car financing,356xx,AL,0.0,0.5,0
3500.0,2017-11-06,Other,363xx,AL,45.54,0.5,0
1000.0,2017-11-06,Vacation,368xx,AL,588.04,0.5,0
5000.0,2017-11-06,Debt consolidation,720xx,AR,28.87,0.5,0
16500.0,2017-11-06,Other,720xx,AR,48.29,0.5,0
5000.0,2017-11-06,Debt consolidation,721xx,AR,15.17,0.5,0
15000.0,2017-11-06,Credit card refinancing,723xx,AR,44.35,0.5,0
23000.0,2017-11-06,Debt consolidation,724xx,AR,10.41,0.5,0
20000.0,2017-11-06,Car financing,850xx,AZ,0.0,0.5,0
15000.0,2017-11-06,Credit card refinancing,852xx,AZ,28.0,6.0,0
10000.0,2017-11-06,Credit card refinancing,852xx,AZ,35.7,0.5,0
5000.0,2017-11-06,Credit card refinancing,853xx,AZ,20.93,3.0,0
1000.0,2017-11-06,Debt consolidation,853xx,AZ,17.07,0.5,0
30000.0,2017-11-06,Other,900xx,CA,31.39,0.5,0
10000.0,2017-11-06,Major purchase,902xx,CA,0.84,0.5,0
15000.0,2017-11-06,Medical expenses,906xx,CA,100.0,0.5,0
2000.0,2017-11-06,Debt consolidation,907xx,CA,4.37,0.5,0
1000.0,2017-11-06,Debt consolidation,908xx,CA,21.68,0.5,0
10000.0,2017-11-06,Debt consolidation,908xx,CA,53.33,0.5,0
4000.0,2017-11-06,Home improvement,913xx,CA,19.15,0.5,0
1000.0,2017-11-06,Debt consolidation,913xx,CA,100.0,0.5,0
20000.0,2017-11-06,Debt consolidation,916xx,CA,49.96,0.5,0
13375.0,2017-11-06,Car financing,917xx,CA,100.0,0.5,0
15000.0,2017-11-06,Debt consolidation,917xx,CA,4.46,0.5,0
40000.0,2017-11-06,Debt consolidation,917xx,CA,100.0,0.5,0
10000.0,2017-11-06,Debt consolidation,917xx,CA,21.69,0.5,0
22100.0,2017-11-06,Car financing,917xx,CA,100.0,10.0,0
10000.0,2017-11-06,Debt consolidation,918xx,CA,100.0,0.5,0
1000.0,2017-11-06,Debt consolidation,923xx,CA,23.01,0.5,0
2500.0,2017-11-06,Other,925xx,CA,19.59,0.5,0
10000.0,2017-11-06,Debt consolidation,925xx,CA,19.48,0.5,0
10000.0,2017-11-06,Credit card refinancing,925xx,CA,22.08,0.5,0
